recolhas,zmax,fracao_no_teto,dentro,agentes_dentro,travessias,travessias_teto,agentes_atravessam,agentes_presos,campanha,algo,cenario,run,modelo,sha1,seed,erro
61,3.99,0.0,0,0,0,0,0,0,final_7d,SAC,cooperative_door,,results/models_sac/sac_3d_final_cooperative_door.zip,353a48bbf9ec,2025,
61,3.82,0.0,0,0,0,0,0,0,final_7d,SAC,cooperative_door,,results/models_sac/sac_3d_final_cooperative_door.zip,353a48bbf9ec,2026,
64,3.0,0.0,0,0,0,0,0,0,final_7d,PPO,cooperative_door,,results/models_ppo/ppo_3d_final_cooperative_door.zip,1d1832417fe2,2024,
63,4.49,0.0,0,0,0,0,0,0,final_7d,PPO,cooperative_door,,results/models_ppo/ppo_3d_final_cooperative_door.zip,1d1832417fe2,2025,
65,3.35,0.0,0,0,0,0,0,0,final_7d,PPO,cooperative_door,,results/models_ppo/ppo_3d_final_cooperative_door.zip,1d1832417fe2,2026,
19,9.47,0.0,0,0,0,0,0,0,final_7d,SAC,cooperative_perception,,results/models_sac/sac_3d_final_cooperative_perception.zip,299f1dd12872,2024,
16,10.16,0.0,0,0,0,0,0,0,final_7d,SAC,cooperative_perception,,results/models_sac/sac_3d_final_cooperative_perception.zip,299f1dd12872,2025,
15,10.12,0.0,0,0,0,0,0,0,final_7d,SAC,cooperative_perception,,results/models_sac/sac_3d_final_cooperative_perception.zip,299f1dd12872,2026,
93,0.92,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,,results/models/gnn_3d_best_cooperative_door_bypass.pth,9cb70ecf427e,2024,
92,1.62,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,,results/models/gnn_3d_best_cooperative_door_bypass.pth,9cb70ecf427e,2025,
92,0.97,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,,results/models/gnn_3d_best_cooperative_door_bypass.pth,9cb70ecf427e,2026,
91,2.51,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,1.0,results/models/gnn_3d_best_cooperative_door_bypass_run1.pth,8721b06280fe,2024,
88,3.89,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,1.0,results/models/gnn_3d_best_cooperative_door_bypass_run1.pth,8721b06280fe,2025,
89,3.08,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,1.0,results/models/gnn_3d_best_cooperative_door_bypass_run1.pth,8721b06280fe,2026,
89,2.72,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,2.0,results/models/gnn_3d_best_cooperative_door_bypass_run2.pth,5e8e9e8ab046,2024,
86,3.11,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,2.0,results/models/gnn_3d_best_cooperative_door_bypass_run2.pth,5e8e9e8ab046,2025,
86,3.11,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,2.0,results/models/gnn_3d_best_cooperative_door_bypass_run2.pth,5e8e9e8ab046,2026,
89,0.6,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,3.0,results/models/gnn_3d_best_cooperative_door_bypass_run3.pth,4dcb92f87861,2024,
89,1.08,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,3.0,results/models/gnn_3d_best_cooperative_door_bypass_run3.pth,4dcb92f87861,2025,
89,0.52,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,3.0,results/models/gnn_3d_best_cooperative_door_bypass_run3.pth,4dcb92f87861,2026,
90,1.2,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,4.0,results/models/gnn_3d_best_cooperative_door_bypass_run4.pth,f6947abd6872,2024,
88,1.32,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,4.0,results/models/gnn_3d_best_cooperative_door_bypass_run4.pth,f6947abd6872,2025,
88,1.93,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,4.0,results/models/gnn_3d_best_cooperative_door_bypass_run4.pth,f6947abd6872,2026,
87,1.6,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,5.0,results/models/gnn_3d_best_cooperative_door_bypass_run5.pth,03205fac823f,2024,
87,1.72,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,5.0,results/models/gnn_3d_best_cooperative_door_bypass_run5.pth,03205fac823f,2025,
84,1.69,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,5.0,results/models/gnn_3d_best_cooperative_door_bypass_run5.pth,03205fac823f,2026,
90,1.2,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,6.0,results/models/gnn_3d_best_cooperative_door_bypass_run6.pth,e47c522fddc9,2024,
89,1.0,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,6.0,results/models/gnn_3d_best_cooperative_door_bypass_run6.pth,e47c522fddc9,2025,
87,1.05,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,6.0,results/models/gnn_3d_best_cooperative_door_bypass_run6.pth,e47c522fddc9,2026,
93,0.92,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,7.0,results/models/gnn_3d_best_cooperative_door_bypass_run7.pth,14b9b72be709,2024,
92,1.62,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,7.0,results/models/gnn_3d_best_cooperative_door_bypass_run7.pth,14b9b72be709,2025,
92,0.97,0.0,0,0,0,0,0,0,final_7d,GNN,cooperative_door_bypass,7.0,results/models/gnn_3d_best_cooperative_door_bypass_run7.pth,14b9b72be709,2026,
66,11.17,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best.pth,dea28a825099,2024,
64,11.51,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best.pth,dea28a825099,2025,
66,11.25,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best.pth,dea28a825099,2026,
60,10.18,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run1.pth,c8f26293554b,2024,
63,11.41,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run1.pth,c8f26293554b,2025,
64,11.21,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run1.pth,c8f26293554b,2026,
59,11.17,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run2.pth,15a8bcbf9e24,2024,
64,10.62,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run2.pth,15a8bcbf9e24,2025,
65,11.21,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run2.pth,15a8bcbf9e24,2026,
13,11.17,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run3.pth,526da019ee6f,2024,
14,11.41,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run3.pth,526da019ee6f,2025,
17,11.08,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run3.pth,526da019ee6f,2026,
88,1.61,0.0,0,0,0,0,0,0,final_7d,PPO,cooperative_door_bypass,,results/models_ppo/ppo_3d_final_cooperative_door_bypass.zip,2bddeb064f51,2024,
89,1.37,0.0,0,0,0,0,0,0,final_7d,PPO,cooperative_door_bypass,,results/models_ppo/ppo_3d_final_cooperative_door_bypass.zip,2bddeb064f51,2025,
89,2.4,0.0,0,0,0,0,0,0,final_7d,PPO,cooperative_door_bypass,,results/models_ppo/ppo_3d_final_cooperative_door_bypass.zip,2bddeb064f51,2026,
69,11.17,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,5.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run5.pth,e0a182197560,2024,
67,11.63,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,5.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run5.pth,e0a182197560,2025,
65,10.6,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,5.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run5.pth,e0a182197560,2026,
66,11.17,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,4.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run4.pth,1558d14338c9,2024,
64,11.51,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,4.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run4.pth,1558d14338c9,2025,
66,11.25,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,4.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run4.pth,1558d14338c9,2026,
85,1.55,0.0,0,0,0,0,0,0,final_7d,SAC,cooperative_door_bypass,,results/models_sac/sac_3d_final_cooperative_door_bypass.zip,b83d9c3c3d06,2024,
85,2.11,0.0,0,0,0,0,0,0,final_7d,SAC,cooperative_door_bypass,,results/models_sac/sac_3d_final_cooperative_door_bypass.zip,b83d9c3c3d06,2025,
80,1.37,0.0,0,0,0,0,0,0,final_7d,SAC,cooperative_door_bypass,,results/models_sac/sac_3d_final_cooperative_door_bypass.zip,b83d9c3c3d06,2026,
81,2.72,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall.pth,0e1b872a2f15,2024,
86,1.38,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall.pth,0e1b872a2f15,2025,
79,1.59,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall.pth,0e1b872a2f15,2026,
64,11.17,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,6.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run6.pth,398935eab201,2024,
70,11.51,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,6.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run6.pth,398935eab201,2025,
60,11.21,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,6.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run6.pth,398935eab201,2026,
57,3.48,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run1.pth,bbed3e12bef6,2024,
51,3.36,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run1.pth,bbed3e12bef6,2025,
52,2.88,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run1.pth,bbed3e12bef6,2026,
0,8.57,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,7.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run7.pth,dcfe7b481ec4,2024,
0,8.53,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,7.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run7.pth,dcfe7b481ec4,2025,
1,9.01,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,none,7.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_run7.pth,dcfe7b481ec4,2026,
80,2.26,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run2.pth,02e51402d9cd,2024,
78,3.54,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run2.pth,02e51402d9cd,2025,
80,2.4,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run2.pth,02e51402d9cd,2026,
76,3.37,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run3.pth,ca4538b36534,2024,
78,1.76,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run3.pth,ca4538b36534,2025,
74,3.32,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run3.pth,ca4538b36534,2026,
81,2.72,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,4.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run4.pth,b50382e7ddef,2024,
86,1.38,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,4.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run4.pth,b50382e7ddef,2025,
79,1.59,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,4.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run4.pth,b50382e7ddef,2026,
58,2.7,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,5.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run5.pth,b72c1cf4b271,2024,
55,6.0,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,5.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run5.pth,b72c1cf4b271,2025,
53,6.13,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,5.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run5.pth,b72c1cf4b271,2026,
81,4.23,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,6.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run6.pth,0c6aef52acb7,2024,
76,4.02,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,6.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run6.pth,0c6aef52acb7,2025,
80,2.35,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,6.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run6.pth,0c6aef52acb7,2026,
128,0.58,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck.pth,e3129eda9479,2024,
138,0.93,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck.pth,e3129eda9479,2025,
131,0.67,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck.pth,e3129eda9479,2026,
138,0.61,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run2.pth,b97f18dd29a6,2024,
140,0.6,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run2.pth,b97f18dd29a6,2025,
136,0.68,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run2.pth,b97f18dd29a6,2026,
59,2.76,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,7.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run7.pth,56405e494a3a,2024,
65,2.31,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,7.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run7.pth,56405e494a3a,2025,
61,3.36,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,u_wall,7.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_u_wall_run7.pth,56405e494a3a,2026,
140,1.1,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run1.pth,8a69017fd2a5,2024,
132,1.18,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run1.pth,8a69017fd2a5,2025,
132,0.69,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run1.pth,8a69017fd2a5,2026,
132,2.48,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run3.pth,d3fd9f0ae861,2024,
137,2.42,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run3.pth,d3fd9f0ae861,2025,
135,1.34,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run3.pth,d3fd9f0ae861,2026,
139,0.7,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,4.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run4.pth,12edfa780d91,2024,
135,0.79,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,4.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run4.pth,12edfa780d91,2025,
135,0.77,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,4.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run4.pth,12edfa780d91,2026,
133,1.06,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,5.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run5.pth,0fee898ae4e1,2024,
127,1.23,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,5.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run5.pth,0fee898ae4e1,2025,
131,1.18,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,5.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run5.pth,0fee898ae4e1,2026,
0,-0.2,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,6.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run6.pth,b178d56e75f5,2024,
0,-0.2,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,6.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run6.pth,b178d56e75f5,2025,
0,4.48,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,6.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run6.pth,b178d56e75f5,2026,
128,0.58,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,7.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run7.pth,cfc0b3a351bf,2024,
138,0.93,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,7.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run7.pth,cfc0b3a351bf,2025,
131,0.67,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,bottleneck,7.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_bottleneck_run7.pth,cfc0b3a351bf,2026,
55,1.01,0.0,237,14,13,0,11,3,adaptativo_A1,GNN,four_rooms,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run2.pth,4c1cbd456ccd,2024,
52,2.17,0.0,306,18,17,0,15,3,adaptativo_A1,GNN,four_rooms,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run2.pth,4c1cbd456ccd,2025,
59,4.3,0.0,290,17,18,0,15,2,adaptativo_A1,GNN,four_rooms,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run2.pth,4c1cbd456ccd,2026,
78,14.83,0.854,269,19,17,17,15,4,adaptativo_A1,GNN,four_rooms,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms.pth,c8777f55b691,2024,
70,14.81,0.854,323,19,28,28,18,1,adaptativo_A1,GNN,four_rooms,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms.pth,c8777f55b691,2025,
84,14.83,0.858,276,19,22,22,17,2,adaptativo_A1,GNN,four_rooms,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms.pth,c8777f55b691,2026,
45,11.83,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,four_rooms,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run1.pth,3ed241d04642,2024,
48,10.59,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,four_rooms,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run1.pth,3ed241d04642,2025,
46,12.99,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,four_rooms,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run1.pth,3ed241d04642,2026,
55,3.61,0.0,189,14,11,0,11,3,adaptativo_A1,GNN,four_rooms,4.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run4.pth,54a2a034967b,2024,
55,4.05,0.0,253,16,16,0,15,1,adaptativo_A1,GNN,four_rooms,4.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run4.pth,54a2a034967b,2025,
58,3.61,0.0,198,15,10,0,9,6,adaptativo_A1,GNN,four_rooms,4.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run4.pth,54a2a034967b,2026,
73,1.99,0.0,385,16,17,0,13,3,adaptativo_A1,GNN,four_rooms,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run3.pth,3a1a3dcc0d66,2024,
68,1.47,0.0,452,18,22,0,17,1,adaptativo_A1,GNN,four_rooms,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run3.pth,3a1a3dcc0d66,2025,
74,1.27,0.0,361,18,17,0,15,3,adaptativo_A1,GNN,four_rooms,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run3.pth,3a1a3dcc0d66,2026,
78,14.83,0.854,269,19,17,17,15,4,adaptativo_A1,GNN,four_rooms,5.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run5.pth,6745344761ef,2024,
70,14.81,0.854,323,19,28,28,18,1,adaptativo_A1,GNN,four_rooms,5.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run5.pth,6745344761ef,2025,
84,14.83,0.858,276,19,22,22,17,2,adaptativo_A1,GNN,four_rooms,5.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run5.pth,6745344761ef,2026,
66,11.09,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,four_rooms,6.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run6.pth,ae6a5a200a8f,2024,
67,11.59,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,four_rooms,6.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run6.pth,ae6a5a200a8f,2025,
63,14.13,0.002,0,0,0,0,0,0,adaptativo_A1,GNN,four_rooms,6.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run6.pth,ae6a5a200a8f,2026,
68,0.5,0.0,193,19,0,0,0,19,adaptativo_A1,GNN,four_rooms,7.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run7.pth,40f79e90bc03,2024,
64,3.25,0.0,245,20,0,0,0,20,adaptativo_A1,GNN,four_rooms,7.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run7.pth,40f79e90bc03,2025,
73,5.03,0.0,187,17,0,0,0,17,adaptativo_A1,GNN,four_rooms,7.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_four_rooms_run7.pth,40f79e90bc03,2026,
72,0.64,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,cooperative_door,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_cooperative_door.pth,2b7bca8beabc,2024,
72,3.47,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,cooperative_door,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_cooperative_door.pth,2b7bca8beabc,2025,
70,1.16,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,cooperative_door,,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_cooperative_door.pth,2b7bca8beabc,2026,
71,0.7,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,cooperative_door,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_cooperative_door_run1.pth,049e26da1c46,2024,
69,1.45,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,cooperative_door,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_cooperative_door_run1.pth,049e26da1c46,2025,
70,0.87,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,cooperative_door,1.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_cooperative_door_run1.pth,049e26da1c46,2026,
71,2.45,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,cooperative_door,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_cooperative_door_run2.pth,28a35ad5cf04,2024,
72,1.65,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,cooperative_door,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_cooperative_door_run2.pth,28a35ad5cf04,2025,
71,1.51,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,cooperative_door,2.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_cooperative_door_run2.pth,28a35ad5cf04,2026,
70,0.72,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,cooperative_door,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_cooperative_door_run3.pth,a2d0674604a0,2024,
70,0.68,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,cooperative_door,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_cooperative_door_run3.pth,a2d0674604a0,2025,
71,0.59,0.0,0,0,0,0,0,0,adaptativo_A1,GNN,cooperative_door,3.0,results/novelty_adaptativo/week_A_fase1/models/gnn_3d_best_cooperative_door_run3.pth,a2d0674604a0,2026,
